HAY2201,31/12/2021,1,0.01,Final
HAY2201,31/12/2021,2,0.01,Final
HAY2201,31/12/2021,3,0.01,Final
HAY2201,31/12/2021,4,0.01,Final
HAY2201,31/12/2021,5,0.01,Final
HAY2201,31/12/2021,6,0.01,Final
HAY2201,31/12/2021,7,0.01,Final
HAY2201,31/12/2021,8,0.01,Final
HAY2201,31/12/2021,9,0.01,Final
HAY2201,31/12/2021,10,0.01,Final
HAY2201,31/12/2021,11,0.02,Final
HAY2201,31/12/2021,12,0.01,Final
HAY2201,31/12/2021,13,0.02,Final
HAY2201,31/12/2021,14,0.02,Final
HAY2201,31/12/2021,15,0.02,Final
HAY2201,31/12/2021,16,4.61,Final
HAY2201,31/12/2021,17,1.87,Final
HAY2201,31/12/2021,18,1.89,Final
HAY2201,31/12/2021,19,4.66,Final
HAY2201,31/12/2021,20,4.85,Final
HAY2201,31/12/2021,21,4.85,Final
HAY2201,31/12/2021,22,4.86,Final
HAY2201,31/12/2021,23,0.2,Final
HAY2201,31/12/2021,24,0.22,Final
HAY2201,31/12/2021,25,4.66,Final
HAY2201,31/12/2021,26,0.2,Final
HAY2201,31/12/2021,27,0.45,Final
HAY2201,31/12/2021,28,0.11,Final
HAY2201,31/12/2021,29,0.3,Final
HAY2201,31/12/2021,30,0.42,Final
HAY2201,31/12/2021,31,0.11,Final
HAY2201,31/12/2021,32,0.02,Final
HAY2201,31/12/2021,33,0.09,Final
HAY2201,31/12/2021,34,0.02,Final
HAY2201,31/12/2021,35,4.47,Final
HAY2201,31/12/2021,36,0.03,Final
HAY2201,31/12/2021,37,0.02,Final
HAY2201,31/12/2021,38,0.02,Final
HAY2201,31/12/2021,39,0.02,Final
HAY2201,31/12/2021,40,0.03,Final
HAY2201,31/12/2021,41,0.01,Final
HAY2201,31/12/2021,42,0.01,Final
HAY2201,31/12/2021,43,0.01,Final
HAY2201,31/12/2021,44,0.01,Final
HAY2201,31/12/2021,45,0.01,Final
HAY2201,31/12/2021,46,0.01,Final
HAY2201,31/12/2021,47,0.02,Final
HAY2201,31/12/2021,48,0.01,Final
HAY2201,30/12/2021,1,0.48,Final
HAY2201,30/12/2021,2,0.49,Final
HAY2201,30/12/2021,3,0.45,Final
HAY2201,30/12/2021,4,0.47,Final
HAY2201,30/12/2021,5,25.11,Final
HAY2201,30/12/2021,6,0.05,Final
HAY2201,30/12/2021,7,0.05,Final
HAY2201,30/12/2021,8,0.03,Final
HAY2201,30/12/2021,9,0.01,Final
HAY2201,30/12/2021,10,0.01,Final
HAY2201,30/12/2021,11,0.01,Final
HAY2201,30/12/2021,12,0.01,Final
HAY2201,30/12/2021,13,0.02,Final
HAY2201,30/12/2021,14,0.01,Final
HAY2201,30/12/2021,15,0.01,Final
HAY2201,30/12/2021,16,0.02,Final
HAY2201,30/12/2021,17,0.02,Final
HAY2201,30/12/2021,18,0.02,Final
HAY2201,30/12/2021,19,0.02,Final
HAY2201,30/12/2021,20,0.02,Final
HAY2201,30/12/2021,21,0.01,Final
HAY2201,30/12/2021,22,0.01,Final
HAY2201,30/12/2021,23,0.01,Final
HAY2201,30/12/2021,24,0.01,Final
HAY2201,30/12/2021,25,0.01,Final
HAY2201,30/12/2021,26,0.01,Final
HAY2201,30/12/2021,27,0.01,Final
HAY2201,30/12/2021,28,0.02,Final
HAY2201,30/12/2021,29,0.01,Final
HAY2201,30/12/2021,30,0.01,Final
HAY2201,30/12/2021,31,0.01,Final
HAY2201,30/12/2021,32,0.01,Final
HAY2201,30/12/2021,33,0.01,Final
HAY2201,30/12/2021,34,0.01,Final
HAY2201,30/12/2021,35,0.01,Final
HAY2201,30/12/2021,36,0.05,Final
HAY2201,30/12/2021,37,0.02,Final
HAY2201,30/12/2021,38,18.88,Final
HAY2201,30/12/2021,39,12.91,Final
HAY2201,30/12/2021,40,0.02,Final
HAY2201,30/12/2021,41,0.02,Final
HAY2201,30/12/2021,42,0.02,Final
HAY2201,30/12/2021,43,13.17,Final
HAY2201,30/12/2021,44,1.68,Final
HAY2201,30/12/2021,45,19.68,Final
HAY2201,30/12/2021,46,0.01,Final
HAY2201,30/12/2021,47,0.01,Final
HAY2201,30/12/2021,48,0.01,Final
HAY2201,29/12/2021,1,48.79,Final
HAY2201,29/12/2021,2,48.78,Final
HAY2201,29/12/2021,3,48.87,Final
HAY2201,29/12/2021,4,48.93,Final
HAY2201,29/12/2021,5,48.78,Final
HAY2201,29/12/2021,6,45.19,Final
HAY2201,29/12/2021,7,45.59,Final
HAY2201,29/12/2021,8,49.79,Final
HAY2201,29/12/2021,9,53.36,Final
HAY2201,29/12/2021,10,48.95,Final
HAY2201,29/12/2021,11,48.98,Final
HAY2201,29/12/2021,12,53.14,Final
HAY2201,29/12/2021,13,51.81,Final
HAY2201,29/12/2021,14,44.88,Final
HAY2201,29/12/2021,15,8.35,Final
HAY2201,29/12/2021,16,1.11,Final
HAY2201,29/12/2021,17,1.13,Final
HAY2201,29/12/2021,18,11.55,Final
HAY2201,29/12/2021,19,32.75,Final
HAY2201,29/12/2021,20,37.94,Final
HAY2201,29/12/2021,21,49.87,Final
HAY2201,29/12/2021,22,45.69,Final
HAY2201,29/12/2021,23,49.5,Final
HAY2201,29/12/2021,24,37.88,Final
HAY2201,29/12/2021,25,37.01,Final
HAY2201,29/12/2021,26,6.53,Final
HAY2201,29/12/2021,27,12.72,Final
HAY2201,29/12/2021,28,9.37,Final
HAY2201,29/12/2021,29,9.37,Final
HAY2201,29/12/2021,30,7.51,Final
HAY2201,29/12/2021,31,5.97,Final
HAY2201,29/12/2021,32,8.19,Final
HAY2201,29/12/2021,33,9.07,Final
HAY2201,29/12/2021,34,8.13,Final
HAY2201,29/12/2021,35,6.03,Final
HAY2201,29/12/2021,36,1.32,Final
HAY2201,29/12/2021,37,14.49,Final
HAY2201,29/12/2021,38,14.52,Final
HAY2201,29/12/2021,39,14.47,Final
HAY2201,29/12/2021,40,9.65,Final
HAY2201,29/12/2021,41,9.85,Final
HAY2201,29/12/2021,42,9.86,Final
HAY2201,29/12/2021,43,41.66,Final
HAY2201,29/12/2021,44,49.79,Final
HAY2201,29/12/2021,45,45.24,Final
HAY2201,29/12/2021,46,1.15,Final
HAY2201,29/12/2021,47,0.99,Final
HAY2201,29/12/2021,48,0.48,Final
HAY2201,28/12/2021,1,71.04,Final
HAY2201,28/12/2021,2,73.4,Final
HAY2201,28/12/2021,3,73.28,Final
HAY2201,28/12/2021,4,56.53,Final
HAY2201,28/12/2021,5,60.38,Final
HAY2201,28/12/2021,6,60.65,Final
HAY2201,28/12/2021,7,61.35,Final
HAY2201,28/12/2021,8,60.06,Final
HAY2201,28/12/2021,9,48.56,Final
HAY2201,28/12/2021,10,51.9,Final
HAY2201,28/12/2021,11,51.41,Final
HAY2201,28/12/2021,12,52.66,Final
HAY2201,28/12/2021,13,52.48,Final
HAY2201,28/12/2021,14,74.23,Final
HAY2201,28/12/2021,15,75.04,Final
HAY2201,28/12/2021,16,50.52,Final
HAY2201,28/12/2021,17,58.03,Final
HAY2201,28/12/2021,18,74.6,Final
HAY2201,28/12/2021,19,100.32,Final
HAY2201,28/12/2021,20,101.83,Final
HAY2201,28/12/2021,21,105.5,Final
HAY2201,28/12/2021,22,104.55,Final
HAY2201,28/12/2021,23,102.43,Final
HAY2201,28/12/2021,24,102.5,Final
HAY2201,28/12/2021,25,72.76,Final
HAY2201,28/12/2021,26,67.92,Final
HAY2201,28/12/2021,27,51.46,Final
HAY2201,28/12/2021,28,51.37,Final
HAY2201,28/12/2021,29,51.52,Final
HAY2201,28/12/2021,30,53.39,Final
HAY2201,28/12/2021,31,64.58,Final
HAY2201,28/12/2021,32,64.59,Final
HAY2201,28/12/2021,33,58.71,Final
HAY2201,28/12/2021,34,58.94,Final
HAY2201,28/12/2021,35,97.93,Final
HAY2201,28/12/2021,36,91.46,Final
HAY2201,28/12/2021,37,59.06,Final
HAY2201,28/12/2021,38,91.58,Final
HAY2201,28/12/2021,39,57.66,Final
HAY2201,28/12/2021,40,57.52,Final
HAY2201,28/12/2021,41,57.83,Final
HAY2201,28/12/2021,42,101.25,Final
HAY2201,28/12/2021,43,60.95,Final
HAY2201,28/12/2021,44,60.94,Final
HAY2201,28/12/2021,45,56.8,Final
HAY2201,28/12/2021,46,48.78,Final
HAY2201,28/12/2021,47,50.14,Final
HAY2201,28/12/2021,48,48.78,Final
HAY2201,27/12/2021,1,0.03,Final
HAY2201,27/12/2021,2,0.03,Final
HAY2201,27/12/2021,3,0.02,Final
HAY2201,27/12/2021,4,0.02,Final
HAY2201,27/12/2021,5,0.02,Final
HAY2201,27/12/2021,6,0.02,Final
HAY2201,27/12/2021,7,0.02,Final
HAY2201,27/12/2021,8,0.02,Final
HAY2201,27/12/2021,9,0.02,Final
HAY2201,27/12/2021,10,0.02,Final
HAY2201,27/12/2021,11,14.32,Final
HAY2201,27/12/2021,12,42.54,Final
HAY2201,27/12/2021,13,45.88,Final
HAY2201,27/12/2021,14,44.71,Final
HAY2201,27/12/2021,15,46.07,Final
HAY2201,27/12/2021,16,48.79,Final
HAY2201,27/12/2021,17,48.79,Final
HAY2201,27/12/2021,18,49.79,Final
HAY2201,27/12/2021,19,50.23,Final
HAY2201,27/12/2021,20,51,Final
HAY2201,27/12/2021,21,50.23,Final
HAY2201,27/12/2021,22,50.23,Final
HAY2201,27/12/2021,23,50.23,Final
HAY2201,27/12/2021,24,50.46,Final
HAY2201,27/12/2021,25,50.62,Final
HAY2201,27/12/2021,26,50.81,Final
HAY2201,27/12/2021,27,49.8,Final
HAY2201,27/12/2021,28,49.8,Final
HAY2201,27/12/2021,29,49.8,Final
HAY2201,27/12/2021,30,50.75,Final
HAY2201,27/12/2021,31,51.69,Final
HAY2201,27/12/2021,32,51.49,Final
HAY2201,27/12/2021,33,91.78,Final
HAY2201,27/12/2021,34,94.56,Final
HAY2201,27/12/2021,35,96.62,Final
HAY2201,27/12/2021,36,106.21,Final
HAY2201,27/12/2021,37,106.23,Final
HAY2201,27/12/2021,38,92.75,Final
HAY2201,27/12/2021,39,105.95,Final
HAY2201,27/12/2021,40,113.16,Final
HAY2201,27/12/2021,41,103.73,Final
HAY2201,27/12/2021,42,107.06,Final
HAY2201,27/12/2021,43,145.88,Final
HAY2201,27/12/2021,44,114.55,Final
HAY2201,27/12/2021,45,106.52,Final
HAY2201,27/12/2021,46,102.12,Final
HAY2201,27/12/2021,47,113.87,Final
HAY2201,27/12/2021,48,55.51,Final
HAY2201,26/12/2021,1,45.57,Final
HAY2201,26/12/2021,2,45.32,Final
HAY2201,26/12/2021,3,33.04,Final
HAY2201,26/12/2021,4,46.15,Final
HAY2201,26/12/2021,5,40.47,Final
HAY2201,26/12/2021,6,33.08,Final
HAY2201,26/12/2021,7,28.31,Final
HAY2201,26/12/2021,8,15.71,Final
HAY2201,26/12/2021,9,19.42,Final
HAY2201,26/12/2021,10,0.1,Final
HAY2201,26/12/2021,11,0.1,Final
HAY2201,26/12/2021,12,0.09,Final
HAY2201,26/12/2021,13,0.09,Final
HAY2201,26/12/2021,14,0.09,Final
HAY2201,26/12/2021,15,0.09,Final
HAY2201,26/12/2021,16,0.93,Final
HAY2201,26/12/2021,17,0.9,Final
HAY2201,26/12/2021,18,12.43,Final
HAY2201,26/12/2021,19,19.41,Final
HAY2201,26/12/2021,20,42.82,Final
HAY2201,26/12/2021,21,29.77,Final
HAY2201,26/12/2021,22,19.06,Final
HAY2201,26/12/2021,23,18.29,Final
HAY2201,26/12/2021,24,42.89,Final
HAY2201,26/12/2021,25,46.19,Final
HAY2201,26/12/2021,26,46.2,Final
HAY2201,26/12/2021,27,46.19,Final
HAY2201,26/12/2021,28,49.7,Final
HAY2201,26/12/2021,29,49.03,Final
HAY2201,26/12/2021,30,49.79,Final
HAY2201,26/12/2021,31,50.97,Final
HAY2201,26/12/2021,32,55.82,Final
HAY2201,26/12/2021,33,57.48,Final
HAY2201,26/12/2021,34,68.78,Final
HAY2201,26/12/2021,35,100,Final
HAY2201,26/12/2021,36,101.06,Final
HAY2201,26/12/2021,37,90.02,Final
HAY2201,26/12/2021,38,72.39,Final
HAY2201,26/12/2021,39,72.96,Final
HAY2201,26/12/2021,40,55.55,Final
HAY2201,26/12/2021,41,72.96,Final
HAY2201,26/12/2021,42,49.96,Final
HAY2201,26/12/2021,43,80.45,Final
HAY2201,26/12/2021,44,80.55,Final
HAY2201,26/12/2021,45,48.88,Final
HAY2201,26/12/2021,46,19.84,Final
HAY2201,26/12/2021,47,20.14,Final
HAY2201,26/12/2021,48,5.08,Final
HAY2201,25/12/2021,1,13.06,Final
HAY2201,25/12/2021,2,13.05,Final
HAY2201,25/12/2021,3,7.82,Final
HAY2201,25/12/2021,4,12.81,Final
HAY2201,25/12/2021,5,12.69,Final
HAY2201,25/12/2021,6,7.92,Final
HAY2201,25/12/2021,7,7.47,Final
HAY2201,25/12/2021,8,0.03,Final
HAY2201,25/12/2021,9,0.01,Final
HAY2201,25/12/2021,10,0.01,Final
HAY2201,25/12/2021,11,0.05,Final
HAY2201,25/12/2021,12,0.04,Final
HAY2201,25/12/2021,13,7.5,Final
HAY2201,25/12/2021,14,28.52,Final
HAY2201,25/12/2021,15,0.41,Final
HAY2201,25/12/2021,16,0.97,Final
HAY2201,25/12/2021,17,4.55,Final
HAY2201,25/12/2021,18,11.52,Final
HAY2201,25/12/2021,19,6.76,Final
HAY2201,25/12/2021,20,12.66,Final
HAY2201,25/12/2021,21,20.02,Final
HAY2201,25/12/2021,22,19.47,Final
HAY2201,25/12/2021,23,37.65,Final
HAY2201,25/12/2021,24,6.79,Final
HAY2201,25/12/2021,25,6.56,Final
HAY2201,25/12/2021,26,0.46,Final
HAY2201,25/12/2021,27,0.45,Final
HAY2201,25/12/2021,28,0.44,Final
HAY2201,25/12/2021,29,0.43,Final
HAY2201,25/12/2021,30,0.41,Final
HAY2201,25/12/2021,31,0.2,Final
HAY2201,25/12/2021,32,0.11,Final
HAY2201,25/12/2021,33,6.57,Final
HAY2201,25/12/2021,34,4.02,Final
HAY2201,25/12/2021,35,4.25,Final
