HAY2201,05/01/2017,6,35.74,06/01/2017 07:42:45,F
HAY2201,05/01/2017,7,35.97,06/01/2017 07:42:45,F
HAY2201,05/01/2017,8,35.74,06/01/2017 07:42:45,F
HAY2201,05/01/2017,9,35.76,06/01/2017 07:42:45,F
HAY2201,05/01/2017,10,39.12,06/01/2017 07:42:45,F
HAY2201,05/01/2017,11,44.64,06/01/2017 07:42:45,F
HAY2201,05/01/2017,12,45.18,06/01/2017 07:42:45,F
HAY2201,05/01/2017,13,44.34,06/01/2017 07:42:45,F
HAY2201,05/01/2017,14,34.8,06/01/2017 07:42:45,F
HAY2201,05/01/2017,15,44.03,06/01/2017 07:42:45,F
HAY2201,05/01/2017,16,43.65,06/01/2017 07:42:45,F
HAY2201,05/01/2017,17,47.66,06/01/2017 07:42:45,F
HAY2201,05/01/2017,18,50.68,06/01/2017 07:42:45,F
HAY2201,05/01/2017,19,51.3,06/01/2017 07:42:45,F
HAY2201,05/01/2017,20,45.48,06/01/2017 07:42:45,F
HAY2201,05/01/2017,21,42.69,06/01/2017 07:42:45,F
HAY2201,05/01/2017,22,40.29,06/01/2017 07:42:45,F
HAY2201,05/01/2017,23,40.72,06/01/2017 07:42:45,F
HAY2201,05/01/2017,24,42.14,06/01/2017 07:42:45,F
HAY2201,05/01/2017,25,44.58,06/01/2017 07:42:45,F
HAY2201,05/01/2017,26,42.66,06/01/2017 07:42:45,F
HAY2201,05/01/2017,27,41.04,06/01/2017 07:42:45,F
HAY2201,05/01/2017,28,39.62,06/01/2017 07:42:45,F
HAY2201,05/01/2017,29,42.15,06/01/2017 07:42:45,F
HAY2201,05/01/2017,30,44.79,06/01/2017 07:42:45,F
HAY2201,05/01/2017,31,43.84,06/01/2017 07:42:45,F
HAY2201,05/01/2017,32,43.8,06/01/2017 07:42:45,F
HAY2201,05/01/2017,33,44.27,06/01/2017 07:42:45,F
HAY2201,05/01/2017,34,41.64,06/01/2017 07:42:45,F
HAY2201,05/01/2017,35,41.09,06/01/2017 07:42:45,F
HAY2201,05/01/2017,36,42.87,06/01/2017 07:42:45,F
HAY2201,05/01/2017,37,42.89,06/01/2017 07:42:45,F
HAY2201,05/01/2017,38,40.82,06/01/2017 07:42:45,F
HAY2201,05/01/2017,39,40.44,06/01/2017 07:42:45,F
HAY2201,05/01/2017,40,40.15,06/01/2017 07:42:45,F
