HAY2201,1/01/2018,1,87.64,2/01/2018 7:52,F
HAY2201,1/01/2018,2,87.6,2/01/2018 7:52,F
HAY2201,1/01/2018,3,87.4,2/01/2018 7:52,F
HAY2201,1/01/2018,4,70.06,2/01/2018 7:52,F
HAY2201,1/01/2018,5,77.93,2/01/2018 7:52,F
HAY2201,1/01/2018,6,67.48,2/01/2018 7:52,F
HAY2201,1/01/2018,7,67.49,2/01/2018 7:52,F
HAY2201,1/01/2018,8,67.93,2/01/2018 7:52,F
HAY2201,1/01/2018,9,67.93,2/01/2018 7:52,F
HAY2201,1/01/2018,10,67.93,2/01/2018 7:52,F
HAY2201,1/01/2018,11,74.8,2/01/2018 7:52,F
HAY2201,1/01/2018,12,78.68,2/01/2018 7:52,F
HAY2201,1/01/2018,13,78.71,2/01/2018 7:52,F
HAY2201,1/01/2018,14,74.78,2/01/2018 7:52,F
HAY2201,1/01/2018,15,69.41,2/01/2018 7:52,F
HAY2201,1/01/2018,16,69.41,2/01/2018 7:52,F
HAY2201,1/01/2018,17,65.9,2/01/2018 7:52,F
HAY2201,1/01/2018,18,77.97,2/01/2018 7:52,F
HAY2201,1/01/2018,19,69.51,2/01/2018 7:52,F
HAY2201,1/01/2018,20,68.59,2/01/2018 7:52,F
HAY2201,1/01/2018,21,108.64,2/01/2018 7:52,F
HAY2201,1/01/2018,22,111.52,2/01/2018 7:52,F
HAY2201,1/01/2018,23,124.83,2/01/2018 7:52,F
HAY2201,1/01/2018,24,123.87,2/01/2018 7:52,F
HAY2201,1/01/2018,25,95.62,2/01/2018 7:52,F
HAY2201,1/01/2018,26,95.62,2/01/2018 7:52,F
HAY2201,1/01/2018,27,63.63,2/01/2018 7:52,F
HAY2201,1/01/2018,28,66.12,2/01/2018 7:52,F
HAY2201,1/01/2018,29,80.48,2/01/2018 7:52,F
HAY2201,1/01/2018,30,80.62,2/01/2018 7:52,F
HAY2201,1/01/2018,31,182.79,2/01/2018 7:52,F
HAY2201,1/01/2018,32,183.28,2/01/2018 7:52,F
HAY2201,1/01/2018,33,153.05,2/01/2018 7:52,F
HAY2201,1/01/2018,34,152.94,2/01/2018 7:52,F
HAY2201,1/01/2018,35,147.26,2/01/2018 7:52,F
HAY2201,1/01/2018,36,154.21,2/01/2018 7:52,F
HAY2201,1/01/2018,37,152.94,2/01/2018 7:52,F
HAY2201,1/01/2018,38,155.13,2/01/2018 7:52,F
HAY2201,1/01/2018,39,172.02,2/01/2018 7:52,F
HAY2201,1/01/2018,40,139.78,2/01/2018 7:52,F
HAY2201,1/01/2018,41,130.76,2/01/2018 7:52,F
HAY2201,1/01/2018,42,158.83,2/01/2018 7:52,F
HAY2201,1/01/2018,43,125.6,2/01/2018 7:52,F
HAY2201,1/01/2018,44,125.27,2/01/2018 7:52,F
HAY2201,1/01/2018,45,161.63,2/01/2018 7:52,F
HAY2201,1/01/2018,46,83.54,2/01/2018 7:52,F
HAY2201,1/01/2018,47,107.13,2/01/2018 7:52,F
HAY2201,1/01/2018,48,78.67,2/01/2018 7:52,F
HAY2201,2/01/2018,1,70.74,3/01/2018 7:50,F
HAY2201,2/01/2018,2,78.62,3/01/2018 7:50,F
HAY2201,2/01/2018,3,78.61,3/01/2018 7:50,F
HAY2201,2/01/2018,4,84.89,3/01/2018 7:50,F
HAY2201,2/01/2018,5,78.61,3/01/2018 7:50,F
HAY2201,2/01/2018,6,78.62,3/01/2018 7:50,F
HAY2201,2/01/2018,7,70.69,3/01/2018 7:50,F
HAY2201,2/01/2018,8,72.03,3/01/2018 7:50,F
HAY2201,2/01/2018,9,71.98,3/01/2018 7:50,F
