HAY2201,31/12/2020,1,83.71,Final
HAY2201,31/12/2020,2,84.05,Final
HAY2201,31/12/2020,3,101.48,Final
HAY2201,31/12/2020,4,103.48,Final
HAY2201,31/12/2020,5,101.31,Final
HAY2201,31/12/2020,6,101.29,Final
HAY2201,31/12/2020,7,90.43,Final
HAY2201,31/12/2020,8,90.37,Final
HAY2201,31/12/2020,9,85.01,Final
HAY2201,31/12/2020,10,84.58,Final
HAY2201,31/12/2020,11,89.9,Final
HAY2201,31/12/2020,12,91.73,Final
HAY2201,31/12/2020,13,96.08,Final
HAY2201,31/12/2020,14,86.28,Final
HAY2201,31/12/2020,15,81.7,Final
HAY2201,31/12/2020,16,74.52,Final
HAY2201,31/12/2020,17,85.05,Final
HAY2201,31/12/2020,18,74.55,Final
HAY2201,31/12/2020,19,74.55,Final
HAY2201,31/12/2020,20,74.4,Final
HAY2201,31/12/2020,21,74.41,Final
HAY2201,31/12/2020,22,108.84,Final
HAY2201,31/12/2020,23,110.09,Final
HAY2201,31/12/2020,24,108.53,Final
HAY2201,31/12/2020,25,86.7,Final
HAY2201,31/12/2020,26,88.63,Final
HAY2201,31/12/2020,27,96.71,Final
HAY2201,31/12/2020,28,115.42,Final
HAY2201,31/12/2020,29,133.31,Final
HAY2201,31/12/2020,30,139.79,Final
HAY2201,31/12/2020,31,138.95,Final
HAY2201,31/12/2020,32,89.78,Final
HAY2201,31/12/2020,33,90.17,Final
HAY2201,31/12/2020,34,90.1,Final
HAY2201,31/12/2020,35,85.08,Final
HAY2201,31/12/2020,36,84.67,Final
HAY2201,31/12/2020,37,78.84,Final
HAY2201,31/12/2020,38,72.88,Final
HAY2201,31/12/2020,39,72.65,Final
HAY2201,31/12/2020,40,72.62,Final
HAY2201,31/12/2020,41,63.54,Final
HAY2201,31/12/2020,42,63.99,Final
HAY2201,31/12/2020,43,70.7,Final
HAY2201,31/12/2020,44,70.92,Final
HAY2201,31/12/2020,45,80.55,Final
HAY2201,31/12/2020,46,86.42,Final
HAY2201,31/12/2020,47,93.48,Final
HAY2201,31/12/2020,48,93.91,Final
HAY2201,30/12/2020,1,121.3,Final
HAY2201,30/12/2020,2,91.51,Final
HAY2201,30/12/2020,3,83.03,Final
HAY2201,30/12/2020,4,77.37,Final
HAY2201,30/12/2020,5,77.12,Final
HAY2201,30/12/2020,6,70.63,Final
HAY2201,30/12/2020,7,64.86,Final
HAY2201,30/12/2020,8,64.84,Final
HAY2201,30/12/2020,9,66.13,Final
HAY2201,30/12/2020,10,70.28,Final
HAY2201,30/12/2020,11,70.3,Final
HAY2201,30/12/2020,12,72.62,Final
HAY2201,30/12/2020,13,72.3,Final
HAY2201,30/12/2020,14,57.29,Final
HAY2201,30/12/2020,15,66.51,Final
HAY2201,30/12/2020,16,63.42,Final
HAY2201,30/12/2020,17,75.27,Final
HAY2201,30/12/2020,18,75.05,Final
HAY2201,30/12/2020,19,79.85,Final
HAY2201,30/12/2020,20,81.76,Final
HAY2201,30/12/2020,21,81.09,Final
HAY2201,30/12/2020,22,81.01,Final
HAY2201,30/12/2020,23,80.98,Final
HAY2201,30/12/2020,24,78.08,Final
HAY2201,30/12/2020,25,86.11,Final
HAY2201,30/12/2020,26,98.96,Final
HAY2201,30/12/2020,27,92.33,Final
HAY2201,30/12/2020,28,92.33,Final
HAY2201,30/12/2020,29,92.12,Final
HAY2201,30/12/2020,30,90.46,Final
HAY2201,30/12/2020,31,90.93,Final
HAY2201,30/12/2020,32,91.98,Final
HAY2201,30/12/2020,33,79.47,Final
HAY2201,30/12/2020,34,88.94,Final
HAY2201,30/12/2020,35,79.57,Final
HAY2201,30/12/2020,36,87.78,Final
HAY2201,30/12/2020,37,86.8,Final
HAY2201,30/12/2020,38,79.63,Final
HAY2201,30/12/2020,39,72.81,Final
HAY2201,30/12/2020,40,72.67,Final
HAY2201,30/12/2020,41,72.93,Final
HAY2201,30/12/2020,42,74.93,Final
HAY2201,30/12/2020,43,80.67,Final
HAY2201,30/12/2020,44,83.85,Final
HAY2201,30/12/2020,45,83.57,Final
HAY2201,30/12/2020,46,90.47,Final
HAY2201,30/12/2020,47,87.24,Final
HAY2201,30/12/2020,48,70.69,Final
HAY2201,29/12/2020,1,70.52,Final
HAY2201,29/12/2020,2,70.45,Final
HAY2201,29/12/2020,3,69.68,Final
HAY2201,29/12/2020,4,69.32,Final
HAY2201,29/12/2020,5,60.13,Final
HAY2201,29/12/2020,6,63.25,Final
HAY2201,29/12/2020,7,69.36,Final
HAY2201,29/12/2020,8,61.22,Final
HAY2201,29/12/2020,9,61.24,Final
HAY2201,29/12/2020,10,69.32,Final
HAY2201,29/12/2020,11,61.13,Final
HAY2201,29/12/2020,12,70.52,Final
HAY2201,29/12/2020,13,70.89,Final
HAY2201,29/12/2020,14,61.84,Final
HAY2201,29/12/2020,15,73.05,Final
HAY2201,29/12/2020,16,66.04,Final
HAY2201,29/12/2020,17,67.88,Final
HAY2201,29/12/2020,18,67.8,Final
HAY2201,29/12/2020,19,74.34,Final
HAY2201,29/12/2020,20,74.27,Final
HAY2201,29/12/2020,21,74.15,Final
HAY2201,29/12/2020,22,71.77,Final
HAY2201,29/12/2020,23,63.62,Final
HAY2201,29/12/2020,24,59.76,Final
HAY2201,29/12/2020,25,66.61,Final
HAY2201,29/12/2020,26,74.15,Final
HAY2201,29/12/2020,27,74.25,Final
HAY2201,29/12/2020,28,78.96,Final
HAY2201,29/12/2020,29,74.27,Final
HAY2201,29/12/2020,30,74.37,Final
HAY2201,29/12/2020,31,74.37,Final
HAY2201,29/12/2020,32,78.93,Final
HAY2201,29/12/2020,33,79.04,Final
HAY2201,29/12/2020,34,80.09,Final
HAY2201,29/12/2020,35,77.67,Final
HAY2201,29/12/2020,36,79.04,Final
HAY2201,29/12/2020,37,78.04,Final
HAY2201,29/12/2020,38,79.4,Final
HAY2201,29/12/2020,39,74.26,Final
HAY2201,29/12/2020,40,74.15,Final
HAY2201,29/12/2020,41,74.55,Final
HAY2201,29/12/2020,42,77.49,Final
HAY2201,29/12/2020,43,82.22,Final
HAY2201,29/12/2020,44,82.11,Final
HAY2201,29/12/2020,45,84.73,Final
HAY2201,29/12/2020,46,84.48,Final
HAY2201,29/12/2020,47,79.42,Final
HAY2201,29/12/2020,48,81.35,Final
HAY2201,28/12/2020,1,68.96,Final
HAY2201,28/12/2020,2,54.65,Final
HAY2201,28/12/2020,3,55.15,Final
HAY2201,28/12/2020,4,54.63,Final
HAY2201,28/12/2020,5,54.63,Final
HAY2201,28/12/2020,6,54.16,Final
HAY2201,28/12/2020,7,54.13,Final
HAY2201,28/12/2020,8,54.01,Final
HAY2201,28/12/2020,9,54.13,Final
HAY2201,28/12/2020,10,54.15,Final
HAY2201,28/12/2020,11,54.64,Final
HAY2201,28/12/2020,12,69.28,Final
HAY2201,28/12/2020,13,77.38,Final
HAY2201,28/12/2020,14,55.41,Final
HAY2201,28/12/2020,15,55.61,Final
HAY2201,28/12/2020,16,69.37,Final
HAY2201,28/12/2020,17,72.26,Final
HAY2201,28/12/2020,18,60.37,Final
